"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
0,154,638,929,1083,1306,1490,1688.57188591605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,36,160,417,1701,1831,1952,2032.10353789919,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,29,233,609,1244,1969,2137,2178.96108777472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,20,206,522,1433,1657,1665,2069.89877509949,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,582,797,1091,1356,1599,1738,1866.42862467123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1242,1832.21241842492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,149,418,844,1104,1205,1280,1703,1856,1876,2286.34607844685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,12,1047,1051,1949,1968,2095,2164.67291005153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,790,909,1182,1285,1870.66187117942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,309,1838,1947,2182,2296.96575659718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,171,307,492,1622,1891,2652.27720178264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,466,545,842,1385,1638,1916,2014,2089,2141.23722584106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,324,703,1018,1350,1710,1765.48140594552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,12,678,1495,1510,1683,1774,1936,1939.247451101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,80,547,924,1486,1512,2055,2072.00272823693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,252,321,593,810,1499,1562,1944,2239.88583543185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,559,589,715,881,1058,1139,1229,1324,1662,1683,1694,1840,2101.86124728593,-1,-1,-1,-1,-1,-1,-1,-1
0,509,1325,1447.0442965054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,496,1019,1591.72921077842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,198,287,299,395,436,909,928,1267,1850.33893551463,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1794.36235065283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,370,502,585,616,696,789,864,1341,1486,1517,1635,1867,2125,2137.85941847562,-1,-1,-1,-1,-1,-1,-1
0,575,640,988,1023,1114,1143,1209,1429,1574.77925497783,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,771,783,880,1222,1964.55573007036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,398,1202,1856.14176067553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,305,570,841,915,918,1318,1390,1597,1817,2120.8470560299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,707,726,1122,1123,1936,1969,2516.14352688189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,731,896,1189,1289,1328.63407142261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,126,318,1141,1546.66457913042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,201,419,487,716,751,1386,1654.76086420584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,421,532,669,716,780,1372,1725,1747,1794,1980,2467.42362399959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,7,24,300,326,1244,1422,1870.02407467117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1070,1208,1704,1902,2365.87710134297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,47,1739,1816,1971.96873967153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,281,1081,1145,1383,1853,2300.30440978812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,558,1195,1328.75433739847,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,678,1037,1612,1870.120129008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,324,1214,1313,1965,2258,2347.18994240064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,944,1403,1692,1762,1878.67623105485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,12,58,1367,1368,1842,1997,1996.39694749274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,81,320,1294.66795795464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,362,881,1404,1715,1716,1765,2204.24713714221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,339,594,1023,1296,1371,1757,1837,1944.26282952966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,624,1230,1351,1639,1754.64299215183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,653,1363,1449,1467,1530,1752.67399340547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1134,1625.23637849397,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,306,707,799,884,1373.21365882038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,98,807,1135,2150.8258758832,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,111,824,1524,2135.97663514169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,143,713,786,1016,1785,1955,2019.09612379695,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,216,380,777,1726.0508661231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,77,2096.34031404109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,46,294,390,618,1270,1281,1625.76103527425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,16,754,1420,1597.47619265951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,91,652,663,1264,1813,2263.99537655715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,856,1108,1403,1802.76054733594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,130,328,1117,1207,2117.33816520169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,14,109,1700,1773,2441.75042309407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,57,162,307,542,774,966,1231,1340,1608,1722,2024,2064,2199.10391902405,-1,-1,-1,-1,-1,-1,-1,-1
0,233,686,698,719,873,1232,1440,1518,1617,1791.55389035545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,32,481,1572,1799,2072,2705.65874113704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,30,348,380,1350.26367864524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,629,919,1781,2092.15233667829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,47,105,734,1343,1438,1625.2476316541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,693,1464,1704,1711.46719672794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,442,621,1465,2176.05587576412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,360,368,1141,1487.29876747477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,727,767,1324,1428,1550.6442413141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,33,1133,1176,1416,1903,2131.10490400186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,154,1123,1289.15521970546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1246.90391746698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,799,1092,1164,1286,1579,1690.39140110997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,238,828,946,1140,1780,1937.15781498336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,453,904,1000,1364,1701.08683508386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,134,474,1694,1816,1924.14023903752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,491,508,799,1381,1935.92138161031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,696,1023,1879,2010.87933201516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1194.04744153528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,287,1456,1643,1796,2515.77218454561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,342,699,1401,1703,2027,2251,2317.18102719753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,237,1883,2038.85547430807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,609,671,893,1784.19031873233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,36,111,489,545,1513,2105.94142710249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,139,430,708,843,1088,1314,1386,1453,1704,1790,1803,1908,1994.31128953656,-1,-1,-1,-1,-1,-1,-1,-1
0,2425.99009634934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,261,326,451,1264,1691.49849354764,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,86,638,1451.23761224435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,65,146,249,465,652,1331,1367,1610.69049894246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,763,1164,1884.34874871148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,577,578,821,1037,1641.92860371544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,171,1019,1112,1128,1261,1330.14540331657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,616,841,1459,1541,1902.70297636823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,61,80,92,213,360,601,676,789,855,1018,1098,1509.65962420894,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,114,415,460,1868,2667,2933.75551494653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,128,181,1002,1478,1772.42119353738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,80,551,1530,1756.02429151856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,27,449,611,788,1301,1599,2233,2342.03981786589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,816,928,1108,1983.25702404037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,41,128,286,1166,1236,1367.45550378102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,89,1828,1989.40115821971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,101,372,1062,1200,1866,2125.30458495285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,52,370,480,727,837,1413,2124.51827880082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1377,1660,1666.38156310934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,10,438,494,1004,1524,1809,2174.3278802576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,46,154,470,514,530,555,1256,1719,1864,1932.23423893505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,123,322,636,664,1111,1998.9940215577,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,91,147,243,912,1225,1431,1513.18827227337,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,34,118,126,996,1128.96176657805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,519,527,596,1292,1532,1686,2100.6206442292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,396,527,754,991,1471.77800330229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,99,948,1851.01949022537,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,98,836,998,1748,1886.52861482099,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,388,637,1002,1174,1339,1813.85057257011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,288,634,886,1455,1515.97830621842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,50,245,618,741,1439,1650.17300054532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,219,734,1130,1299,1491,1493,1807,2304,2538.93489931789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,792,1314,1406,2048.98229603156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,126,204,549,1125,1480,1576.54504425869,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,34,129,137,194,408,604,1186,1270,1528,1875,2238,2260.76033443136,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,885,1134,1340,1438,1549,1680,1683,1715.73812546033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,59,192,516,624,658,665,773,887,1274,1785.85299852087,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,31,128,271,490,681,1202,1359,1901.63979715273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,3,424,952,1091,1121,1316,1646,1957,1992.56224678475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,206,261,548,583,1030,1043,1051,1134,1174,1535,1639,1671,2019,2383.84814641525,-1,-1,-1,-1,-1,-1,-1
0,123,663,1805.3053782366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,347,392,629,839,853,856,1399.72426532036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,4,281,399,405,992.23762062525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1333.58208013518,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,131,267,551,2236.96828286754,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,732,736,1170,1655.20642460686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,15,325,525,1681,2086.61030854993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,86,222,520,560,603,872,1722,1907,1986,2308.41391508515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,71,134,292,856,1220,1284,1586,1637,1677,1727.74432873512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,553,731,1817.36201653725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,22,368,467,571,660,1028,1393,1410.76222401108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,616,855,1127,1153,1445,1521.28274016606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,458,597,717,1369,1536,1560,2002,2010.3393144642,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,88,322,790,804,979,1012,1106,1748.57954432469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,553,1714,1953.92433613742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1166,1214,1314.05348712449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,317,493,710,1928.60485083368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,56,715,1480,1890.52793836148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,487,821,1033,2188.20295629324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,121,125,237,318,1271,1368,1430,1586.62329911474,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,484,808,819,887,1006,1054,1176,1453,1685,1726,1982.96874701012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,159,273,509,1242,1478,2096.80489762154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,441,543,808,1075,1915.80307229576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,471,758,1470,1755,1898.42699263891,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,364,407,542,682,723,1228,1676.41320636657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,20,101,210,2201.87409429107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,358,401,817,947,1055,1082,1622,1666,2157,2233.44912455195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,6,149,870,1297,1482,1703,1794,2070,2093.17497396679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,192,611,744,1094,1315,1559,1772.1177898196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,697,1021,1198,1205,1366,1498,1506,1723,1744.49474741633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,232,499,621,838,878,1071,1216,1231,1261,1385,1586,1700,1737,1836,2045,2213,2342.16764100874,-1,-1,-1,-1
0,1456,1636.15158555951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,351,789,1235,1814,1952.61198032611,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,30,326,923,942,1850,1864.06753904131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,44,1120,1734.2646670821,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,90,459,1514,1524,1528.95876732322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,50,149,423,1253.61558916821,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,597,1286,1625.82228511199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,295,678,721,1309,1522,2310,2376.61695711635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,228,498,1012,1623,1680.46900531707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,476,659,979,1222,1413,1578.45076482426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,17,20,295,489,687,1064,1184,1226,1495,1578,1739,2481.54756782559,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,109,434,779,951,1507,1511,1543,1564,1842,1914,2033.96345954831,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,106,787,842,1132,1144,1268,1463,1703,1850,1925,1931,1934,2068,2268.77793260708,-1,-1,-1,-1,-1,-1,-1
0,128,430,914,1035,1060.45865092093,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,733,884,933,1263,1588,1592,1668,2253.72974701306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,114,254,437,773,1337,1351,1704,2039,2064,2304,2376.98318784824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,142,409,435,674,1151.7746500412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,260,532,1154,1260,1566,2002,2024.12251433262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,144,304,676,871,1064,1175,1230,1304,1493,1844.37347377237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,47,79,581,908,967,1286,1597.93147420132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,679,872,1045,1461,1654,1811.49318333141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,497,498,505,1115,1347,1365,1473.04423352381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,2,44,564,903,935,1402,1720,1845,1908,1957,2010.8114508236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,261,275,555,671,941,945,1172,1785,2020.58623273086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,4,106,863.214613569561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,8,31,120,670,942,1756,2180.68334240752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,304,686,1374,1710,1836,2029.28440965207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,302,497,507,520,795,1464,2044,2408.19532455144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,447,561,714,833,840,877,1498.48659061947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,227,641,673,797,880,1280,1393,1670.77358530862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,28,151,306,1179,1702,1982.24378961035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,450,655,1263,1274,1759,1872,2055,2068.63071899542,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,648,1051,1070,1376.26411616023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,326,350,377,804,859,1530,1578,1635.65716973834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,376,719,829,1220,1345,1657,1851,2065,2090.9000190399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,237,777,858,878,1193,1203,1318,1379,1481,1512,1693,2032,2230,2427,2478.95569535131,-1,-1,-1,-1,-1,-1
0,122,167,496,640,708,756,1163,1170,1733,1862.32387139047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,7,19,355,377,622,964,1142,1543.08542923167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,423,647,658,1172,1781,1792,1847,1865.5572495621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,62,296,529,542,562,829,963,1296.10637373113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,675,750,988,1058,1212.37665889605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,223,426,1036,1512.96812902345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,548,670,1742,2134.88522550513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,201,414,1352.37509721154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,104,246,1070,1345,1814.80020973286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,852,906,946,1110,1501,1748,1829.13108122003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,191,775,896,1266.78692028767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,984,1735,1833,1879.48159746898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,453,1197,1525.18438029405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,360,597,1035,1384.80359371538,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1507,1788,1846.04725817287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,171,1149,1229,1921.70771463788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
